1026685415_0431cbf574.jpg,[[-0.        -0.        -0.        ... -0.         6.6091447 -0.       ]]
,
1028205764_7e8df9a2ea.jpg,[[-0.        -0.        -0.        ... -0.        -0.         1.7918718]]
,
1030985833_b0902ea560.jpg,[[-0.       -0.       -0.       ... -0.        8.430761 -0.      ]]
,
103106960_e8a41d64f8.jpg,[[ 1.5692939 -0.         0.7305217 ... -0.        -0.        -0.       ]]
,
103195344_5d2dc613a3.jpg,[[-0.        -0.         1.8136649 ... -0.        -0.        -0.       ]]
,
103205630_682ca7285b.jpg,[[-0.       -0.        1.770592 ... -0.        1.149063 -0.      ]]
,
1032122270_ea6f0beedb.jpg,"[[ 1.53264    -0.         -0.         ...  0.00763625  2.8219798
  -0.        ]]"
,
1032460886_4a598ed535.jpg,"[[-0.          1.0501974   0.19864628 ... -0.         -0.
  -0.        ]]"
,
1034276567_49bb87c51c.jpg,[[-0.        -0.        -0.        ... -0.         2.7845366 -0.       ]]
,
104136873_5b5d41be75.jpg,[[-0.         0.6247057  0.5108428 ... -0.        -0.        -0.       ]]
,
1042020065_fb3d3ba5ba.jpg,[[ 0.700822  -0.         1.8403018 ... -0.        -0.        -0.       ]]
,
1042590306_95dea0916c.jpg,"[[-0.         -0.         -0.         ... -0.          0.64047855
   0.55894214]]"
,
1045521051_108ebc19be.jpg,"[[ 0.49549645  3.6638575   1.1879069  ... -0.          5.0119133
  -0.        ]]"
,
1048710776_bb5b0a5c7c.jpg,[[-0.         1.3111062  0.7020841 ...  0.8535528 -0.        -0.       ]]
,
1052358063_eae6744153.jpg,"[[ 1.1905887  -0.          0.32239562 ... -0.          0.49936405
   2.934721  ]]"
,
105342180_4d4a40b47f.jpg,[[-0.        -0.        -0.        ... -0.        -0.         1.0092671]]
,
1053804096_ad278b25f1.jpg,"[[-0.          0.85770756 -0.         ... -0.         -0.
  -0.        ]]"
,
1055623002_8195a43714.jpg,[[ 1.1856413 -0.        -0.        ... -0.         2.265592   0.7676542]]
,
1055753357_4fa3d8d693.jpg,[[-0. -0. -0. ... -0. -0. -0.]]
,
1056249424_ef2a2e041c.jpg,"[[-0.          0.6626017   0.07010472 ... -0.         -0.
  -0.        ]]"
,
1056338697_4f7d7ce270.jpg,"[[-0.         -0.         -0.         ... -0.         -0.
   0.37890527]]"
,
1056359656_662cee0814.jpg,[[-0.         2.7991998 -0.        ... -0.        -0.        -0.       ]]
,
1056873310_49c665eb22.jpg,"[[ 0.54979587 -0.          2.580018   ... -0.          4.3355575
  -0.        ]]"
,
1057089366_ca83da0877.jpg,"[[-0.          0.85298216 -0.         ...  0.32322276 -0.
  -0.        ]]"
,
1057210460_09c6f4c6c1.jpg,"[[-0.          0.40711933 -0.         ... -0.         -0.
   0.16546851]]"
,
1057251835_6ded4ada9c.jpg,[[-0.         1.8794447  0.975281  ... -0.        -0.        -0.       ]]
,
106490881_5a2dd9b7bd.jpg,"[[-0.         -0.         -0.         ... -0.          2.6291096
   0.28650627]]"
,
106514190_bae200f463.jpg,[[ 1.9387083 -0.        -0.        ... -0.        -0.        -0.       ]]
,
1067180831_a59dc64344.jpg,"[[ 0.29467237 -0.          0.83590376 ... -0.          0.3829714
  -0.        ]]"
,
1067675215_7336a694d6.jpg,[[-0. -0. -0. ... -0. -0. -0.]]
,
1067790824_f3cc97239b.jpg,[[-0.        -0.        -0.        ... -0.         1.1968284 -0.       ]]
,
1072153132_53d2bb1b60.jpg,[[-0.        -0.         2.584691  ...  2.356365   1.1869698 -0.       ]]
,
107318069_e9f2ef32de.jpg,[[-0.        8.110922 -0.       ... -0.       -0.       -0.      ]]
,
1075716537_62105738b4.jpg,"[[-0.          0.51166266  2.1382778  ... -0.          2.5269556
  -0.        ]]"
,
107582366_d86f2d3347.jpg,[[ 1.120114   1.2520753 -0.        ... -0.        -0.        -0.       ]]
,
1075867198_27ca2e7efe.jpg,"[[-0.          1.50069    -0.         ... -0.          0.34068564
  -0.        ]]"
,
1075881101_d55c46bece.jpg,[[-0. -0. -0. ... -0. -0. -0.]]
,
1077546505_a4f6c4daa9.jpg,[[-0.        -0.        -0.        ...  1.4817629  1.0640602  1.5773172]]
,
1077931201_1e0bb83105.jpg,"[[-0.          3.970341    3.3092098  ... -0.          1.9382577
   0.42110682]]"
,
1079274291_9aaf896cc1.jpg,"[[ 0.04759085 -0.         -0.         ... -0.         -0.
  -0.        ]]"
,
10815824_2997e03d76.jpg,[[-0.        -0.        -0.        ... -0.         1.4795713 -0.       ]]
,
1082252566_8c79beef93.jpg,"[[-0.         -0.         -0.         ... -0.          0.26147133
  -0.        ]]"
,
1082379191_ec1e53f996.jpg,[[ 0.5033197  1.0468497 -0.        ... -0.        -0.        -0.       ]]
,
1084040636_97d9633581.jpg,"[[-0.         -0.          0.91329485 ... -0.         -0.
  -0.        ]]"
,
1084104085_3b06223afe.jpg,[[ 1.152004  -0.        -0.        ... -0.         0.9998294  2.809987 ]]
,
1087168168_70280d024a.jpg,[[ 2.8155966 -0.        -0.        ... -0.        -0.         1.7583525]]
,
1087539207_9f77ab3aaf.jpg,"[[ 0.2630268   2.0238397   7.9603477  ...  0.09111375 -0.
   2.83575   ]]"
,
1088767354_2acee738cf.jpg,[[-0.        -0.        -0.        ... -0.        -0.         2.6629405]]
,
108898978_7713be88fc.jpg,"[[ 0.58139133 -0.         -0.         ... -0.          0.09236458
  -0.        ]]"
,
108899015_bf36131a57.jpg,[[ 2.6979635 -0.         1.3353231 ...  1.0835032 -0.        -0.       ]]
,
1089181217_ee1167f7af.jpg,[[-0.        -0.         1.6452312 ... -0.         4.6372766 -0.       ]]
,
1089755335_0bfbfd30e6.jpg,"[[-0.          4.1357102   0.19174781 ... -0.         -0.
  -0.        ]]"
,
109202756_b97fcdc62c.jpg,"[[ 0.84923637 -0.         -0.         ... -0.          2.0320852
  -0.        ]]"
,
109202801_c6381eef15.jpg,[[ 1.7241452 -0.         3.7981145 ... -0.         0.7680568  1.2000108]]
,
109260216_85b0be5378.jpg,[[-0.        -0.        -0.        ... -0.        -0.         0.8857719]]
,
109260218_fca831f933.jpg,"[[-0.         -0.         -0.         ... -0.          0.4903383
   0.64691967]]"
,
1093716555_801aacef79.jpg,"[[-0.         -0.          0.92299855 ... -0.          0.82653284
  -0.        ]]"
,
1093737381_b313cd49ff.jpg,"[[-0.         -0.          0.7542955  ... -0.          1.2947326
   0.34248284]]"
,
1094462889_f9966dafa6.jpg,"[[ 0.10640985 -0.         -0.         ... -0.          1.0261464
  -0.        ]]"
,
1095476286_87d4f8664e.jpg,"[[-0.         -0.          0.14745155 ... -0.         -0.
  -0.        ]]"
,
1095580424_76f0aa8a3e.jpg,[[-0.        -0.         4.2778487 ...  1.064502  -0.        -0.       ]]
,
1095590286_c654f7e5a9.jpg,"[[-0.          1.7026404   0.00191641 ... -0.          0.33909625
  -0.        ]]"
,
1095980313_3c94799968.jpg,"[[ 1.7865582   1.1579794  -0.         ... -0.         -0.
   0.66054493]]"
,
1096097967_ac305887b4.jpg,[[-0. -0. -0. ... -0. -0. -0.]]
,
1096165011_cc5eb16aa6.jpg,"[[ 0.33648804 -0.         -0.         ... -0.         -0.
  -0.        ]]"
,
1096395242_fc69f0ae5a.jpg,"[[ 3.6729467   1.7376244   0.7236279  ... -0.          1.2496593
   0.46456027]]"
,
109671650_f7bbc297fa.jpg,"[[ 0.8672635  -0.          3.963526   ... -0.          0.09522897
  -0.        ]]"
,
109738763_90541ef30d.jpg,[[ 0.2541431 -0.         2.1092203 ... -0.        -0.        -0.       ]]
,
109738916_236dc456ac.jpg,[[-0. -0. -0. ... -0. -0. -0.]]
,
109823394_83fcb735e1.jpg,"[[ 0.31781363 -0.         -0.         ... -0.          2.1587381
  -0.        ]]"
,
109823395_6fb423a90f.jpg,[[-0.        -0.         4.4279284 ... -0.        -0.        -0.       ]]
,
109823397_e35154645f.jpg,"[[ 2.7909355   0.643922    2.272596   ... -0.          0.29611444
   0.14536321]]"
,
1100214449_d10861e633.jpg,[[-0.         2.1527178 -0.        ... -0.        -0.        -0.       ]]
,
1104133405_c04a00707f.jpg,[[-0. -0. -0. ... -0. -0. -0.]]
,
1105959054_9c3a738096.jpg,"[[-0.         -0.         -0.         ... -0.          0.07493109
  -0.        ]]"
,
110595925_f3395c8bd6.jpg,"[[ 0.92403126 -0.          0.90447474 ... -0.         -0.
  -0.        ]]"
,
1107246521_d16a476380.jpg,"[[-0.         -0.         -0.         ... -0.          0.13759261
  -0.        ]]"
,
1107471216_4336c9b328.jpg,[[-0.        -0.         1.3631811 ... -0.        -0.         1.3679208]]
,
1110208841_5bb6806afe.jpg,"[[-0.         -0.          0.50547415 ... -0.         -0.
  -0.        ]]"
,
1112212364_0c48235fc2.jpg,[[-0.        -0.        -0.        ... -0.         3.3667727 -0.       ]]
,
111497985_38e9f88856.jpg,"[[-0.          0.20123407 -0.         ... -0.          1.0105389
  -0.        ]]"
,
111537217_082a4ba060.jpg,"[[-0.         -0.         -0.         ... -0.          0.43622193
   0.8896085 ]]"
,
111537222_07e56d5a30.jpg,"[[ 1.6668491  -0.         -0.         ... -0.          2.707367
   0.19569981]]"
,
1115565519_d976d4b1f1.jpg,[[-0.        -0.        -0.        ... -0.         4.2746043  0.5537565]]
,
1115679311_245eff2f4b.jpg,"[[-0.          1.2773094   1.4129972  ... -0.          0.49118453
   0.64553577]]"
,
111766423_4522d36e56.jpg,[[-0. -0. -0. ... -0. -0. -0.]]
,
1117972841_2b9261f95f.jpg,[[-0.         1.2230158 -0.        ... -0.         1.0965576 -0.       ]]
,
1118557877_736f339752.jpg,[[-0.        -0.        -0.        ... -0.         1.0506933 -0.       ]]
,
1119015538_e8e796281e.jpg,"[[-0.         -0.          6.1920567  ...  0.90414166  2.8501043
  -0.        ]]"
,
1119418776_58e4b93eac.jpg,[[-0.        -0.        -0.        ... -0.         2.6943572 -0.       ]]
,
1119463452_69d4eecd08.jpg,"[[ 0.98902845 -0.         -0.         ... -0.          1.5607584
  -0.        ]]"
,
1121416483_c7902d0d49.jpg,"[[ 0.46790928 -0.         -0.         ... -0.          3.7654324
   2.1306243 ]]"
,
112178718_87270d9b4d.jpg,[[-0.         1.8054428  0.9200726 ... -0.         1.6933985 -0.       ]]
,
112243673_fd68255217.jpg,"[[ 0.9541262  -0.          0.1965633  ... -0.         -0.
   0.37980017]]"
,
1122944218_8eb3607403.jpg,"[[ 0.2087974  -0.         -0.         ... -0.          3.8862445
   0.28098908]]"
,
1124448967_2221af8dc5.jpg,"[[ 0.7658597   1.7811729  -0.         ... -0.          3.3636768
   0.80442953]]"
,
1129704496_4a61441f2c.jpg,[[ 0.3916283 -0.        -0.        ... -0.         1.9530983 -0.       ]]
,
1130017585_1a219257ac.jpg,[[-0.         0.2836911 -0.        ... -0.         1.3636298  3.4561238]]
,
1130369873_d80a1aa59c.jpg,[[-0.       -0.       -0.       ... -0.        5.773367 -0.      ]]
,
1130401779_8c30182e3e.jpg,"[[ 1.2258804  -0.         -0.         ... -0.          0.41073567
  -0.        ]]"
,
1131155939_b4b457b05e.jpg,"[[-0.          3.3458714  -0.         ... -0.          0.09330222
  -0.        ]]"
,
1131340021_83f46b150a.jpg,"[[ 4.178926    0.38106522  1.524126   ... -0.          2.364235
  -0.        ]]"
,
1131800850_89c7ffd477.jpg,"[[-0.         -0.         -0.         ...  0.16588849 -0.
  -0.        ]]"
,
1131804997_177c3c0640.jpg,[[-0. -0. -0. ... -0. -0. -0.]]
,
1131932671_c8d17751b3.jpg,[[-0.        -0.         0.8706905 ... -0.         2.4043708 -0.       ]]
,
1132772170_600610c5df.jpg,[[-0.      -0.      -0.      ... -0.       0.54985 -0.     ]]
,
113678030_87a6a6e42e.jpg,"[[ 0.5747229  -0.         -0.         ... -0.          0.93852276
   0.00446999]]"
,
1138784872_69ade3f2ab.jpg,[[-0.        -0.         0.4590524 ... -0.        -0.        -0.       ]]
,
114051287_dd85625a04.jpg,[[ 2.3550131 -0.         1.7388239 ... -0.        -0.        -0.       ]]
,
1141718391_24164bf1b1.jpg,[[-0.         1.1015378  3.8876665 ... -0.        -0.        -0.       ]]
,
1141739219_2c47195e4c.jpg,"[[ 0.88123167 -0.          0.33786494 ... -0.         -0.
  -0.        ]]"
,
1142283988_6b227c5231.jpg,[[-0. -0. -0. ... -0. -0. -0.]]
,
1142847777_2a0c1c2551.jpg,[[-0.        -0.        -0.        ... -0.         1.0191545  1.5712273]]
,
1143373711_2e90b7b799.jpg,[[-0.        -0.        -0.        ... -0.        -0.         0.4090975]]
,
1143882946_1898d2eeb9.jpg,[[-0.        -0.        -0.        ... -0.        -0.         0.4312252]]
,
1144288288_e5c9558b6a.jpg,"[[-0.          0.10259375 -0.         ... -0.         -0.
   1.9182684 ]]"
,
1148238960_f8cacec2fc.jpg,[[-0.        -0.         0.8774213 ... -0.        -0.        -0.       ]]
,
1149179852_acad4d7300.jpg,[[-0.         0.3372302 -0.        ... -0.        -0.        -0.       ]]
,
114949897_490ca7eaec.jpg,"[[-0.          0.10411799  2.5204918  ... -0.         -0.
   0.19596744]]"
,
1151466868_3bc4d9580b.jpg,"[[-0.          0.42552462 -0.         ... -0.          0.9024924
  -0.        ]]"
,
1153704539_542f7aa3a5.jpg,[[-0.        -0.         0.9135695 ... -0.         1.1643407  1.109088 ]]
,
1155138244_859fd6e079.jpg,"[[ 0.17991626 -0.         -0.         ... -0.         -0.
  -0.        ]]"
,
115684808_cb01227802.jpg,[[ 1.17296   -0.        -0.        ... -0.         1.4869337 -0.       ]]
,
1159574340_99ba8c3c59.jpg,"[[-0.         -0.          0.00246942 ... -0.          0.9902143
   0.12562287]]"
,
1160034462_16b38174fe.jpg,[[-0.        -0.        -0.        ... -0.         1.9130766 -0.       ]]
,
1160441615_fe6b3c5277.jpg,[[-0. -0. -0. ... -0. -0. -0.]]
,
1163282319_b729b24c46.jpg,"[[-0.          0.05902997  0.20856225 ... -0.          2.5221057
   0.9859155 ]]"
,
116409198_0fe0c94f3b.jpg,[[-0.        -0.        -0.        ... -0.         0.1690434 -0.       ]]
,
1164131282_b30926f332.jpg,[[ 1.1304052 -0.         3.180637  ... -0.         3.7562227 -0.       ]]
,
1164765687_7aca07bbe7.jpg,[[-0.        -0.        -0.        ... -0.         3.1733289 -0.       ]]
,
1167662968_e466f1e80a.jpg,"[[-0.         -0.         -0.         ... -0.          0.03610176
  -0.        ]]"
,
1167669558_87a8a467d6.jpg,"[[-0.         -0.         -0.         ... -0.          0.21449181
   0.12368935]]"
,
1167908324_8caab45e15.jpg,[[-0.         1.8807957 -0.        ... -0.        -0.        -0.       ]]
,
1169307342_e7a4685a5c.jpg,[[ 1.8961809 -0.        -0.        ... -0.        -0.        -0.       ]]
,
1174525839_7c1e6cfa86.jpg,"[[-0.          1.5946717   0.27225116 ... -0.          2.0023823
   0.23068637]]"
,
1174629344_a2e1a2bdbf.jpg,[[-0.        -0.        -0.        ... -0.        -0.         2.4074464]]
,
1176580356_9810d877bf.jpg,"[[ 0.68350047 -0.          1.6352322  ... -0.          2.1623542
  -0.        ]]"
,
1177994172_10d143cb8d.jpg,"[[ 0.06259561 -0.         -0.         ... -0.          1.7493784
   0.31472048]]"
,
1178705300_c224d9a4f1.jpg,[[-0.        -0.        -0.        ...  0.3134911 -0.        -0.       ]]
,
118187095_d422383c81.jpg,[[ 2.3634918 -0.         4.256244  ... -0.        -0.        -0.       ]]
,
118309463_a532b75be9.jpg,"[[-0.         -0.         -0.         ... -0.          0.94876206
  -0.        ]]"
,
1184967930_9e29ce380d.jpg,[[ 0.5314791  1.3745029 -0.        ... -0.        -0.        -0.       ]]
,
1187435567_18173c148b.jpg,[[ 3.8939943 -0.        -0.        ...  0.6536182  6.2159386 -0.       ]]
,
1187593464_ce862352c6.jpg,[[-0.         1.1810375  1.7537708 ... -0.         4.257179  -0.       ]]
,
1189977786_4f5aaed773.jpg,[[-0. -0. -0. ... -0. -0. -0.]]
,
1191338263_a4fa073154.jpg,[[ 1.6824918 -0.        -0.        ... -0.        -0.         1.6109724]]
,
1193116658_c0161c35b5.jpg,[[-0. -0. -0. ... -0. -0. -0.]]
,
119534510_d52b3781a3.jpg,[[-0.         1.9470469 -0.        ... -0.        -0.        -0.       ]]
,
1197800988_7fb0ca4888.jpg,"[[ 0.9550534  -0.         -0.         ... -0.         -0.
   0.99402523]]"
,
1198194316_543cc7b945.jpg,"[[-0.          0.45682728 -0.         ... -0.          0.02704164
  -0.        ]]"
,
1204996216_71d7519d9a.jpg,"[[ 0.30388352 -0.         -0.         ... -0.         -0.
  -0.        ]]"
,
1206506157_c7956accd5.jpg,[[ 0.516996 -0.       -0.       ... -0.        4.39189  -0.      ]]
,
1207159468_425b902bfb.jpg,[[-0. -0. -0. ... -0. -0. -0.]]
,
1211015912_9f3ee3a995.jpg,"[[-0.         -0.         -0.         ... -0.          0.00152647
  -0.        ]]"
,
1213336750_2269b51397.jpg,"[[-0.          0.17915282 -0.         ... -0.         -0.
   0.8636326 ]]"
,
1215334959_b1970965f7.jpg,[[-0.        0.343734 -0.       ... -0.       -0.       -0.      ]]
,
121800200_bef08fae5f.jpg,"[[-0.         -0.         -0.         ...  0.14631793 -0.
  -0.        ]]"
,
121971540_0a986ee176.jpg,[[-0.        -0.        -0.        ...  2.7944186 -0.        -0.       ]]
,
1220401002_3f44b1f3f7.jpg,"[[-0.         -0.          0.29043576 ... -0.          1.7668297
   1.1186192 ]]"
,
1222322358_225067636e.jpg,"[[-0.         -0.          0.02062899 ... -0.         -0.
  -0.        ]]"
,
1224851143_33bcdd299c.jpg,"[[-0.          0.03138703 -0.         ... -0.         -0.
   1.7473814 ]]"
,
1225443522_1633e7121f.jpg,"[[-0.         -0.         -0.         ... -0.         -0.
   0.00553679]]"
,
1227655020_b11a1bb112.jpg,[[-0.         1.9328061 -0.        ... -0.         1.7611535 -0.       ]]
,
1229756013_94663527d7.jpg,"[[ 0.05398023 -0.         -0.         ... -0.          2.280843
   0.27158135]]"
,
1231229740_8dcbf80bfb.jpg,"[[-0.         -0.          0.14131862 ... -0.         -0.
  -0.        ]]"
,
1232148178_4f45cc3284.jpg,[[-0.        -0.        -0.        ... -0.         0.3252982 -0.       ]]
,
1234293791_6566284bcd.jpg,[[-0.        -0.        -0.        ... -0.         1.3466649 -0.       ]]
,
1234817607_924893f6e1.jpg,[[ 0.847319  -0.        -0.        ...  1.7262056 -0.        -0.       ]]
,
1235580648_7eebaed9bc.jpg,"[[-0.          2.1707952  -0.         ... -0.         -0.
   0.73497945]]"
,
1235681222_819231767a.jpg,[[-0. -0. -0. ... -0. -0. -0.]]
,
1235685934_be89b231fb.jpg,"[[-0.          0.67600185 -0.         ... -0.         -0.
   2.7329583 ]]"
,
1236951314_0308dc4138.jpg,[[-0. -0. -0. ... -0. -0. -0.]]
,
1236964638_1808784a3c.jpg,"[[-0.         -0.          0.50488925 ... -0.         -0.
  -0.        ]]"
,
1237985362_dbafc59280.jpg,[[-0.        -0.        -0.        ... -0.         0.5313815  2.9840183]]
,
123889082_d3751e0350.jpg,[[-0.        -0.        -0.        ... -0.         5.3000145 -0.       ]]
,
123997871_6a9ca987b1.jpg,[[-0.        -0.        -0.        ... -0.        -0.         1.3097608]]
,
1240297429_c36ae0c58f.jpg,[[-0.        -0.         0.5438384 ... -0.         6.5014477 -0.       ]]
,
124195430_d14028660f.jpg,[[-0.         0.3560472 -0.        ... -0.        -0.        -0.       ]]
,
1244140539_da4804d828.jpg,[[-0.      -0.      -0.      ... -0.       5.48541 -0.     ]]
,
1244306891_8e78ae1620.jpg,[[-0. -0. -0. ... -0. -0. -0.]]
,
1244485675_822e6efe60.jpg,[[-0. -0. -0. ... -0. -0. -0.]]
,
1245022983_fb329886dd.jpg,"[[-0.         -0.         -0.         ... -0.          2.778779
   0.46786016]]"
,
1247181182_35cabd76f3.jpg,[[-0.        -0.        -0.        ... -0.         1.8896847 -0.       ]]
,
1248357227_2b4175fc39.jpg,[[-0.        -0.         2.141505  ...  0.9942994 -0.        -0.       ]]
,
1248734482_3038218f3b.jpg,[[-0.       -0.       -0.       ... -0.        4.016037 -0.      ]]
,
124881487_36e668145d.jpg,"[[ 2.0329254  -0.         -0.         ... -0.          0.894998
   0.63072246]]"
,
1248940539_46d33ed487.jpg,"[[-0.         -0.          2.5586886  ... -0.          1.7534709
   0.25673503]]"
,
1248953128_24c9f8d924.jpg,[[-0.        -0.        -0.        ... -0.         6.4243345  0.5810256]]
,
124972799_de706b6d0b.jpg,[[ 2.1184404 -0.        -0.        ... -0.        -0.        -0.       ]]
,
1251558317_4ef844b775.jpg,[[-0.        -0.        -0.        ... -0.         2.3943005 -0.       ]]
,
1252396628_eb81d3905b.jpg,[[ 1.2859532 -0.        -0.        ... -0.         2.9567645  2.3481467]]
,
1252787177_4b08625897.jpg,"[[ 0.04347581 -0.         -0.         ...  0.00462669  0.3927608
  -0.        ]]"
,
125319704_49ead3463c.jpg,[[ 3.128841  -0.         1.5655301 ... -0.        -0.        -0.       ]]
,
1253264731_e7c689eca5.jpg,"[[ 0.93776435 -0.         -0.         ... -0.          0.24294724
  -0.        ]]"
,
1253275679_e955fb7304.jpg,[[-0. -0. -0. ... -0. -0. -0.]]
,
1255504166_f2437febcb.jpg,[[-0. -0. -0. ... -0. -0. -0.]]
,
1258913059_07c613f7ff.jpg,"[[-0.          0.70146406 -0.         ... -0.         -0.
  -0.        ]]"
,
1259936608_e3f0064f23.jpg,[[ 3.575658  -0.        -0.        ... -0.        -0.         0.5711068]]
,
1260816604_570fc35836.jpg,[[-0.        -0.         0.7513489 ... -0.        -0.        -0.       ]]
,
1262077938_8b9516c273.jpg,[[-0.         2.4870594 -0.        ... -0.        -0.        -0.       ]]
,
1262454669_f1caafec2d.jpg,[[-0.         1.1662505 -0.        ... -0.         1.8858871 -0.       ]]
,
1262583859_653f1469a9.jpg,[[-0.        -0.         1.9234526 ... -0.         1.3619511 -0.       ]]
,
1263126002_881ebd7ac9.jpg,"[[-0.         -0.          0.02735388 ... -0.         -0.
   0.29192924]]"
,
1263801010_5c74bf1715.jpg,[[-0.        -0.        -0.        ... -0.         1.6554599 -0.       ]]
,
1267711451_e2a754b4f8.jpg,"[[-0.         -0.         -0.         ...  0.15507552 -0.
  -0.        ]]"
,
1269470943_ba7fc49b4d.jpg,[[-0.        -0.         0.727897  ... -0.         5.793307   3.4155936]]
,
1271210445_7f7ecf3791.jpg,[[-0.         5.0202346 -0.        ... -0.        -0.        -0.       ]]
,
1271960365_e54033f883.jpg,[[-0.       -0.       -0.       ... -0.        2.520096 -0.      ]]
,
1273001772_1585562051.jpg,[[-0.        -0.        -0.        ... -0.        -0.         2.2343698]]
,
127450902_533ceeddfc.jpg,[[ 2.5231965  0.9666091 -0.        ... -0.        -0.        -0.       ]]
,
127488876_f2d2a89588.jpg,"[[-0.         -0.         -0.         ... -0.          0.53623164
  -0.        ]]"
,
127490019_7c5c08cb11.jpg,"[[-0.         -0.         -0.         ... -0.          1.0914289
   0.42833444]]"
,
1277185009_06478dd457.jpg,"[[ 0.2808444  -0.          2.783955   ... -0.          0.55240595
  -0.        ]]"
,
1277743944_f4e8c78403.jpg,[[-0.        -0.        -0.        ... -0.         0.9787062  0.8012789]]
,
1280147517_98767ca3b3.jpg,[[-0. -0. -0. ... -0. -0. -0.]]
,
1280320287_b2a4b9b7bd.jpg,"[[ 2.179435   -0.         -0.         ... -0.          0.92560816
  -0.        ]]"
,
1282392036_5a0328eb86.jpg,"[[ 0.10741603 -0.         -0.         ... -0.          1.2673703
  -0.        ]]"
,
12830823_87d2654e31.jpg,[[-0. -0. -0. ... -0. -0. -0.]]
,
1285067106_2adc307240.jpg,"[[-0.         -0.          0.39106965 ... -0.          1.5207748
  -0.        ]]"
,
1285874746_486731a954.jpg,[[-0.        -0.        -0.        ... -0.        -0.         4.8083572]]
,
1286408831_05282582ed.jpg,[[ 0.796013 -0.       -0.       ... -0.       -0.       -0.      ]]
,
1287064529_aa4e4f3c31.jpg,"[[-0.         -0.         -0.         ... -0.          0.19429281
  -0.        ]]"
,
1287073593_f3d2a62455.jpg,[[ 2.5196896 -0.        -0.        ... -0.         1.6546829 -0.       ]]
,
1287475186_2dee85f1a5.jpg,"[[ 0.09113008 -0.         -0.         ... -0.         -0.
  -0.        ]]"
,
1287920676_d21a0b289b.jpg,[[-0. -0. -0. ... -0. -0. -0.]]
,
1287931016_fb015e2e10.jpg,[[-0.       -0.       -0.       ... -0.        4.875445 -0.      ]]
,
1287982439_6578006e22.jpg,[[ 2.404844  -0.         1.2714105 ... -0.        -0.        -0.       ]]
,
1288909046_d2b2b62607.jpg,[[ 0.9321867 -0.         1.1443408 ... -0.        -0.        -0.       ]]
,
128912885_8350d277a4.jpg,"[[-0.         -0.         -0.         ... -0.          7.233439
   0.11405528]]"
,
1289142574_2bd6a082dd.jpg,[[-0. -0. -0. ... -0. -0. -0.]]
,
1290894194_8a4ffdc7eb.jpg,"[[-0.          1.208078   -0.         ... -0.          0.53442913
  -0.        ]]"
,
1294578091_2ad02fea91.jpg,[[-0.        -0.        -0.        ... -0.        -0.         0.7401346]]
,
1295669416_21cabf594d.jpg,"[[-0.         -0.         -0.         ... -0.          1.5474112
   0.62059915]]"
,
1295671216_cde1b9c9d1.jpg,[[-0. -0. -0. ... -0. -0. -0.]]
,
1295698260_e10c53c137.jpg,[[-0. -0. -0. ... -0. -0. -0.]]
,
